Date,Time,Time_End,Duration_Min,Sport,Discipline,Discipline_AR,Phase,Status,Gender,Venue,Country_Entries,Event_ID,Source_URL
2026-05-15,13:00:00,15:00:00,120,Snooker,Men’s 6-Red Singles,Match 2 - 6 كرات فردي رجال - المباراة الثانية,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"KSA,KUW",COM-2026-0242,https://gccgames.qa/frontend/schedule-competition
2026-05-15,13:00:00,15:00:00,120,Snooker,Men’s 6-Red Singles,Match 3 - 6 كرات فردي رجال - المباراة 3,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,KSA",COM-2026-0243,https://gccgames.qa/frontend/schedule-competition
2026-05-15,13:00:00,15:00:00,120,Snooker,Men’s 6-Red Singles,Match 4 - 6 كرات فردي رجال - المباراة 4,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,UAE",COM-2026-0244,https://gccgames.qa/frontend/schedule-competition
2026-05-15,15:00:00,17:00:00,120,Snooker,Men’s 6-Red Singles,Match 5 - 6 كرات فردي رجال - مباراة 5,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"OMA,QAT",COM-2026-0245,https://gccgames.qa/frontend/schedule-competition
2026-05-15,15:00:00,17:00:00,120,Snooker,Men’s 6-Red Singles,Match 6 - 6 كرات فردي رجال - مباراة 6,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"KUW,UAE",COM-2026-0246,https://gccgames.qa/frontend/schedule-competition
2026-05-15,15:00:00,17:00:00,120,Snooker,Men’s 6-Red Singles,Match 7 - 6 كرات فردي رجال - المباراة 7,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,QAT",COM-2026-0247,https://gccgames.qa/frontend/schedule-competition
2026-05-15,15:00:00,17:00:00,120,Snooker,Men’s 6-Red Singles,Match 8 - 6 كرات فردي رجال - المباراة 8,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"OMA,UAE",COM-2026-0248,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,19:00:00,120,Snooker,Men’s 6-Red Singles,Match 9 - 6 كرات فردي رجال - المبارة 9,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0249,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,19:00:00,120,Snooker,Men’s 6-Red Singles,Match 10 - 6 كرات فردي رجال - المباراة 10,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"KSA,UAE",COM-2026-0250,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,19:00:00,120,Snooker,Men’s 6-Red Singles,Match 11 - 6 كرات فردي رجال - المباراة 11,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"KSA,QAT",COM-2026-0251,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,19:00:00,120,Snooker,Men’s 6-Red Singles,Match 12 - 6 كرات فردي رجال - المباراة 12,Qualification,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,OMA",COM-2026-0252,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,12:00:00,120,Snooker,Men’s 6-Red Singles,Quarter Final 1 - 6 كرات فردي رجال - ربع النهائي 1,Quarter Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"KSA,UAE",COM-2026-0818,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,12:00:00,120,Snooker,Men’s 6-Red Singles,Quarter Final 2 - 6 كرات فردي رجال - ربع النهائي 2,Quarter Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0819,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,12:00:00,120,Snooker,Men’s 6-Red Singles,Quarter Final 3 - 6 كرات فردي رجال - ربع النهائي 3,Quarter Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,QAT",COM-2026-0820,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,12:00:00,120,Snooker,Men’s 6-Red Singles,Quarter Final 4 - 6 كرات فردي رجال - ربع النهائي 4,Quarter Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,UAE",COM-2026-0821,https://gccgames.qa/frontend/schedule-competition
2026-05-16,13:00:00,15:00:00,120,Snooker,Men’s 6-Red Singles,Semi Final 1 - 6 كرات فردي رجال - نصف النهائي 1,Semi Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"KUW,UAE",COM-2026-0822,https://gccgames.qa/frontend/schedule-competition
2026-05-16,13:00:00,15:00:00,120,Snooker,Men’s 6-Red Singles,Semi Final 2 - 6 كرات فردي رجال - نصف النهائي 2,Semi Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"BRN,QAT",COM-2026-0823,https://gccgames.qa/frontend/schedule-competition
2026-05-16,17:00:00,19:00:00,120,Snooker,Men’s 6-Red Singles,Final - 6 كرات فردي رجال - النهائي,Final,Official,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0824,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,12:00:00,120,Snooker,Men’s Singles,Match 1 - فردي رجال - المباراة 1,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KUW,OMA",COM-2026-0260,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,12:00:00,120,Snooker,Men’s Singles,Match 2 - فردي رجال - المباراة 2,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,OMA",COM-2026-0261,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,12:00:00,120,Snooker,Men’s Singles,Match 3 - فردي رجال - المباراة 3,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,QAT",COM-2026-0262,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,12:00:00,120,Snooker,Men’s Singles,Match 4 (15-Red) - فردي رجال - المباراة 4 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,OMA",COM-2026-0263,https://gccgames.qa/frontend/schedule-competition
2026-05-17,13:00:00,15:00:00,120,Snooker,Men’s Singles,Match 5 (15-Red) - فردي رجال - المباراة 5 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"BRN,KSA",COM-2026-0264,https://gccgames.qa/frontend/schedule-competition
2026-05-17,13:00:00,15:00:00,120,Snooker,Men’s Singles,Match 6 (15-Red) - فردي رجال - المباراة 6 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,QAT",COM-2026-0265,https://gccgames.qa/frontend/schedule-competition
2026-05-17,13:00:00,15:00:00,120,Snooker,Men’s Singles,Match 7 (15-Red) - فردي رجال - مباراة 7 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KUW,UAE",COM-2026-0266,https://gccgames.qa/frontend/schedule-competition
2026-05-17,13:00:00,15:00:00,120,Snooker,Men’s Singles,Match 8 (15-Red) - فردي رجال- مباراة 8 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"BRN,UAE",COM-2026-0267,https://gccgames.qa/frontend/schedule-competition
2026-05-17,15:00:00,17:00:00,120,Snooker,Men’s Singles,Match 9 (15-Red) - فردي رجال - مباراة 9 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0268,https://gccgames.qa/frontend/schedule-competition
2026-05-17,15:00:00,17:00:00,120,Snooker,Men’s Singles,Match 10 (15-Red) - فردي رجال - مباراة 10 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"OMA,UAE",COM-2026-0269,https://gccgames.qa/frontend/schedule-competition
2026-05-17,15:00:00,17:00:00,120,Snooker,Men’s Singles,Match 11 (15-Red) - فردي رجال- مباراة 11 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,UAE",COM-2026-0270,https://gccgames.qa/frontend/schedule-competition
2026-05-17,15:00:00,17:00:00,120,Snooker,Men’s Singles,Match 12 (15-Red) - فردي رجال - مباراة 12 (احمر-15),Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0271,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:00:00,20:00:00,120,Snooker,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Quarter Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0272,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:00:00,20:00:00,120,Snooker,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Quarter Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0273,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:00:00,20:00:00,120,Snooker,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Quarter Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0274,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:00:00,20:00:00,120,Snooker,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Quarter Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0275,https://gccgames.qa/frontend/schedule-competition
2026-05-18,10:00:00,12:00:00,120,Snooker,Men’s Singles,Semi Final - فردي رجال - النصف نهائي,Semi Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0276,https://gccgames.qa/frontend/schedule-competition
2026-05-18,10:00:00,12:00:00,120,Snooker,Men’s Singles,Semi Final - فردي رجال - النصف نهائي,Semi Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0277,https://gccgames.qa/frontend/schedule-competition
2026-05-18,13:00:00,15:00:00,120,Snooker,Men’s Singles,Final - فردي رجال - النهائي,Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0278,https://gccgames.qa/frontend/schedule-competition
2026-05-18,16:00:00,19:00:00,180,Snooker,Men’s Team,Match 1 - فرق رجال - المباراة 1,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,KUW",COM-2026-0279,https://gccgames.qa/frontend/schedule-competition
2026-05-18,16:00:00,19:00:00,180,Snooker,Men’s Team,Match 2 - فرق رجال - المباراة 2,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"BRN,OMA",COM-2026-0280,https://gccgames.qa/frontend/schedule-competition
2026-05-18,18:30:00,21:30:00,180,Snooker,Men’s Team,Match 3 - فرق رجال - المباراة 3,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KSA,QAT",COM-2026-0281,https://gccgames.qa/frontend/schedule-competition
2026-05-18,18:30:00,21:30:00,180,Snooker,Men’s Team,Match 4 - فرق رجال - المباراة 4,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"OMA,UAE",COM-2026-0282,https://gccgames.qa/frontend/schedule-competition
2026-05-19,10:00:00,13:00:00,180,Snooker,Men’s Team,Match 5 - فرق رجال - المباراة 5,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"KUW,QAT",COM-2026-0285,https://gccgames.qa/frontend/schedule-competition
2026-05-19,10:00:00,13:00:00,180,Snooker,Men’s Team,Match 6 - فرق رجال - المباراة 6,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,"BRN,UAE",COM-2026-0286,https://gccgames.qa/frontend/schedule-competition
2026-05-19,13:00:00,16:00:00,180,Snooker,Men’s Team,Semi Final - فرق رجال - النصف النهائي,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0283,https://gccgames.qa/frontend/schedule-competition
2026-05-19,13:00:00,16:00:00,180,Snooker,Men’s Team,Semi Final - فرق رجال - النصف نهائي,Qualification,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0284,https://gccgames.qa/frontend/schedule-competition
2026-05-19,16:00:00,19:00:00,180,Snooker,Men’s Team,Final - فرق رجال - النهائي,Final,Scheduled,Men,Qatar Billiards & Snooker Federation Hall,,COM-2026-0287,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:48:00,18:00:00,12,Swimming,Men 800m Freestyle Heat 1,سباحة 800م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT",COM-2026-0494,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:12:00,17:24:00,12,Swimming,Men 200m Individual Medley Heat 1,سباحة 200م متنوع رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0495,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:36:00,17:48:00,12,Swimming,Men 50m Freestyle Heat 1,سباحة 50م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT,UAE",COM-2026-0496,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:00:00,17:12:00,12,Swimming,Men 100m Backstroke Heat 1,سباحة 100م ظهر رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT,UAE",COM-2026-0497,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:24:00,17:36:00,12,Swimming,Men 200م Butterfly Heat 1,سباحة 200م فراشة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0498,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:24:00,17:36:00,12,Swimming,Men 400m Freestyle Heat 1,سباحة 400م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT",COM-2026-0499,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:48:00,18:00:00,12,Swimming,Men 50m Breaststroke Heat 1,سباحة 50م صدر رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,QAT,UAE",COM-2026-0500,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:00:00,17:12:00,12,Swimming,Men 100m Freestyle Heat 1,سباحة 100م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT,UAE",COM-2026-0501,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:12:00,17:24:00,12,Swimming,Men 200m Backstroke Heat 1,سباحة 200م ظهر رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0502,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:36:00,17:48:00,12,Swimming,Men 400m Freestyle Relay Heat 1,تتابع 400م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0503,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:36:00,17:48:00,12,Swimming,Men 400m Individual Medley Heat 1,سباحة 400م متنوع رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0504,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:00:00,17:12:00,12,Swimming,Men 100m Breaststroke Heat 1,سباحة 100م صدر رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,QAT",COM-2026-0505,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:12:00,17:24:00,12,Swimming,Men 200m Freestyle Heat 1,سباحة 200م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0506,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:48:00,18:00:00,12,Swimming,Men 50m Butterfly Heat 1,سباحة 50م فراشة رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KUW,OMA",COM-2026-0507,https://gccgames.qa/frontend/schedule-competition
2026-05-14,18:00:00,18:12:00,12,Swimming,Men 50m Butterfly Heat 2,سباحة 50م فراشة رجال- الجولة 2,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,QAT,UAE",COM-2026-0508,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:24:00,17:36:00,12,Swimming,Men 4*200m Freestyle Relay Heat 1,تتابع 4*200م حرة رجال - الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0509,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:12:00,17:24:00,12,Swimming,Men 1500m Freestyle Heat 1,سباحة 1500م حرة رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT",COM-2026-0510,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:48:00,18:00:00,12,Swimming,Men 50m Backstroke Heat 1,سباحة 50م ظهر رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,OMA,QAT,UAE",COM-2026-0511,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,17:12:00,12,Swimming,Men 100m Butterfly Heat 1,سباحة 100م فراشة رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT,UAE",COM-2026-0512,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:24:00,17:36:00,12,Swimming,Men 200m Breaststroke Heat 1,سباحة 200م صدر رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,QAT",COM-2026-0513,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:36:00,17:48:00,12,Swimming,Men 400m Medley Relay Heat 1,تتابع 400م متنوع رجال- الجولة 1,Heats,Official,Men,Hamad Aquatics Centre,"BRN,KSA,KUW,QAT",COM-2026-0514,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:00:00,17:45:00,45,Table Tennis,Men's Team R 1,رجال فرق الدور 1,Round 1,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0552,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:00:00,17:45:00,45,Table Tennis,Men's Team R 1,رجال فرق الدور 1,Round 1,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0553,https://gccgames.qa/frontend/schedule-competition
2026-05-13,10:00:00,10:45:00,45,Table Tennis,Men's Team R 3,رجال فرق الدور 3,Round 3,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0556,https://gccgames.qa/frontend/schedule-competition
2026-05-13,10:00:00,10:45:00,45,Table Tennis,Men's Team R 3,رجال فرق الدور 3,Round 3,Official,Men,Aspire Dome,"BRN,OMA",COM-2026-0557,https://gccgames.qa/frontend/schedule-competition
2026-05-13,10:00:00,10:45:00,45,Table Tennis,Men Team Final Ranking,فرق الرجال الترتيب العام,Ranking,Official,Men,Aspire Dome,"BRN,KSA,OMA,QAT",COM-2026-0712,https://gccgames.qa/frontend/schedule-competition
2026-05-13,12:15:00,13:00:00,45,Table Tennis,Mixed Doubles Quarterfinal,زوجي مختلط ربع نهائي,Quarter Final,Official,Mixed,Aspire Dome,"BRN,QAT",COM-2026-0319,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:00:00,17:45:00,45,Table Tennis,Men's Team R 2,رجال فرق الدور 2,Round 2,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0554,https://gccgames.qa/frontend/schedule-competition
2026-05-13,17:00:00,17:45:00,45,Table Tennis,Men's Team R 2,رجال فرق الدور 2,Round 2,Official,Men,Aspire Dome,"OMA,QAT",COM-2026-0555,https://gccgames.qa/frontend/schedule-competition
2026-05-14,10:00:00,10:45:00,45,Table Tennis,Men’s Doubles QF,Match 1 - زوجي رجال ربع النهائي - المباراة 1,Quarter Final,Official,Men,Aspire Dome,"KSA,UAE",COM-2026-0314,https://gccgames.qa/frontend/schedule-competition
2026-05-14,10:00:00,10:45:00,45,Table Tennis,Men’s Doubles QF,Match 2 - زوجي رجال ربع النهائي - المباراة 2,Quarter Final,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0315,https://gccgames.qa/frontend/schedule-competition
2026-05-14,10:30:00,11:15:00,45,Table Tennis,Men’s Doubles QF,Match 3 - زوجي رجال ربع النهائي - المباراة 3,Quarter Final,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0316,https://gccgames.qa/frontend/schedule-competition
2026-05-14,10:30:00,11:15:00,45,Table Tennis,Men’s Doubles QF,Match 4 - زوجي رجال ربع النهائي - المباراة 4,Quarter Final,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0317,https://gccgames.qa/frontend/schedule-competition
2026-05-14,11:00:00,11:45:00,45,Table Tennis,Women’s Singles Group 1 Round 1,فردي سيدات المجموعة 1 دور 1,Round 1,Official,Women,Aspire Dome,"QAT,UAE",COM-2026-0340,https://gccgames.qa/frontend/schedule-competition
2026-05-14,11:00:00,11:45:00,45,Table Tennis,Women’s Singles Group 2 Round 1,فردي سيدات المجموعة 2 دور 1,Round 1,Official,Women,Aspire Dome,QAT,COM-2026-0341,https://gccgames.qa/frontend/schedule-competition
2026-05-14,11:30:00,12:15:00,45,Table Tennis,Men's Singles Group 1 R1,فردي رجال المجموعة 1 الدور 1,Round 1,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0527,https://gccgames.qa/frontend/schedule-competition
2026-05-14,11:30:00,12:15:00,45,Table Tennis,Men's Singles Group 2 R1,فردي رجال المجموعة 2 الدور 1,Round 1,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0528,https://gccgames.qa/frontend/schedule-competition
2026-05-14,11:30:00,12:15:00,45,Table Tennis,Men's Singles Group 2 R1,فردي رجال المجموعة 2 الدور 1,Round 1,Official,Men,Aspire Dome,"OMA,UAE",COM-2026-0529,https://gccgames.qa/frontend/schedule-competition
2026-05-14,12:00:00,12:45:00,45,Table Tennis,Men's Singles Group 3 R1,فردي رجال المجموعة 3 الدور 1,Round 1,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0530,https://gccgames.qa/frontend/schedule-competition
2026-05-14,12:00:00,12:45:00,45,Table Tennis,Men's Singles Group 3 R1,فردي رجال المجموعة 3 الدور 1,Round 1,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0531,https://gccgames.qa/frontend/schedule-competition
2026-05-14,12:00:00,12:45:00,45,Table Tennis,Men's Singles Group 4 R1,فردي رجال المجموعة 4 الدور 1,Round 1,Official,Men,Aspire Dome,"QAT,UAE",COM-2026-0550,https://gccgames.qa/frontend/schedule-competition
2026-05-14,16:30:00,17:15:00,45,Table Tennis,Women’s Singles Group 1 R 2,فردي سيدات المجموعة 2 دور 2,Round 2,Official,Women,Aspire Dome,"BRN,QAT",COM-2026-0364,https://gccgames.qa/frontend/schedule-competition
2026-05-14,16:30:00,17:15:00,45,Table Tennis,Women’s Singles Group 2 Round 2,فردي سيدات مجموعة 2 دور 2,Round 2,Official,Women,Aspire Dome,"BRN,QAT",COM-2026-0365,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 1 R2,فردي رجال المجموعة 1 الدور 2,Round 2,Official,Men,Aspire Dome,"OMA,QAT",COM-2026-0532,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 2 R2,فردي رجال المجموعة 2 الدور 2,Round 2,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0533,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 2 R2,فردي رجال المجموعة 2 الدور 2,Round 2,Official,Men,Aspire Dome,"BRN,UAE",COM-2026-0534,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 3 R2,فردي رجال المجموعة 3 الدور 2,Round 2,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0535,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 3 R2,فردي رجال المجموعة 3 الدور 2,Round 2,Official,Men,Aspire Dome,"BRN,OMA",COM-2026-0536,https://gccgames.qa/frontend/schedule-competition
2026-05-14,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 4 R2,فردي رجال المجموعة 4 الدور 2,Round 2,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0537,https://gccgames.qa/frontend/schedule-competition
2026-05-15,16:30:00,17:15:00,45,Table Tennis,Women’s Singles Group 1 Round 3,فردي سيدات مجموعة 1 دور 3,Round 3,Official,Women,Aspire Dome,"BRN,UAE",COM-2026-0525,https://gccgames.qa/frontend/schedule-competition
2026-05-15,16:30:00,17:15:00,45,Table Tennis,Women’s Singles Group 2 Round 3,فردي سيدات مجموعة 2 دور 3,Round 3,Official,Women,Aspire Dome,"BRN,QAT",COM-2026-0526,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 1 R3,فردي رجال المجموعة 1 الدور 3,Round 3,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0538,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 2 R3,فردي رجال المجموعة 2 الدور 3,Round 3,Official,Men,Aspire Dome,"KSA,UAE",COM-2026-0539,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:00:00,17:45:00,45,Table Tennis,Men's Singles Group 2 R3,فردي رجال المجموعة 2 الدور 3,Round 3,Official,Men,Aspire Dome,"BRN,OMA",COM-2026-0551,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 3 R3,فردي رجال المجموعة 3 الدور 3,Round 3,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0540,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 3 R3,فردي رجال المجموعة 3 الدور 3,Round 3,Official,Men,Aspire Dome,"OMA,QAT",COM-2026-0541,https://gccgames.qa/frontend/schedule-competition
2026-05-15,17:30:00,18:15:00,45,Table Tennis,Men's Singles Group 4 R3,فردي رجال المجموعة 4 الدور 3,Round 3,Official,Men,Aspire Dome,"BRN,UAE",COM-2026-0542,https://gccgames.qa/frontend/schedule-competition
2026-05-15,18:45:00,19:30:00,45,Table Tennis,Mixed Doubles Semifinal,زوجي مختلط نصف نهائي,Semi-Final,Official,Mixed,Aspire Dome,"BRN,UAE",COM-2026-0338,https://gccgames.qa/frontend/schedule-competition
2026-05-15,18:45:00,19:30:00,45,Table Tennis,Mixed Doubles Semifinal,زوجي مختلط نصف نهائي,Semi-Final,Official,Mixed,Aspire Dome,QAT,COM-2026-0339,https://gccgames.qa/frontend/schedule-competition
2026-05-16,11:00:00,11:45:00,45,Table Tennis,Women’s Singles Semifinal,فردي سيدات نصف نهائي,Semi-Final,Official,Women,Aspire Dome,"BRN,QAT",COM-2026-0376,https://gccgames.qa/frontend/schedule-competition
2026-05-16,11:00:00,11:45:00,45,Table Tennis,Women’s Singles Semifinal,فردي سيدات نصف نهائي,Semi-Final,Official,Women,Aspire Dome,"BRN,QAT",COM-2026-0558,https://gccgames.qa/frontend/schedule-competition
2026-05-16,11:30:00,12:15:00,45,Table Tennis,Men's Singles QF,فردي رجال الدور ربع النهائي,Quarter Final,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0543,https://gccgames.qa/frontend/schedule-competition
